fecha,dia_semana,turno,pos_01,pos_02,pos_03,pos_04,pos_05,pos_06,pos_07,pos_08,pos_09,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20
2025-12-10,Miércoles,MATUTINA,2068,5630,2612,8810,5918,4456,8074,1856,4676,6100,5314,6019,9381,6133,0797,5107,4388,8749,2498,9809
2025-12-10,Miércoles,VESPERTINA,4447,1503,0453,1655,4306,4216,2897,0738,3993,4567,0096,7072,8827,6986,1948,4953,9069,3723,5322,1744
2025-12-10,Miércoles,NOCTURNA,2949,7202,2683,1357,5032,2292,8328,8686,9732,8377,1975,7351,8668,5577,3541,3729,2133,1111,9450,8696
2025-12-11,Jueves,LA PREVIA,2253,2853,3525,1595,2080,7297,8405,4940,6551,6510,8578,8883,5115,6092,7650,4097,8534,8709,7584,4755
2025-12-11,Jueves,LA PRIMERA,8794,8328,0675,7047,8924,0326,0871,3310,3789,8143,8973,5837,8864,0674,5882,2689,4580,2124,0709,8722
2025-12-11,Jueves,MATUTINA,4121,3634,9303,4386,0470,1628,1843,1956,1145,9998,7010,8718,9572,6155,7620,7305,1749,0449,2566,7292
2025-12-11,Jueves,VESPERTINA,8233,3977,9193,1819,0466,7312,0758,1191,1571,0395,0969,8292,3439,7463,2598,5138,7796,8309,6462,7021
2025-12-11,Jueves,NOCTURNA,2164,0815,9511,9975,1061,3060,3313,3152,4180,1068,4631,1923,0645,4127,1542,4673,5434,7414,5222,2530
2025-12-12,Viernes,LA PREVIA,2801,7563,6596,8616,9138,6290,9442,8559,7064,2331,9864,4782,2865,2142,5896,9338,2815,9380,0755,0140
2025-12-12,Viernes,LA PRIMERA,6989,8358,4842,6749,0891,3934,8985,5073,2201,7974,1923,2507,0858,9481,4781,8880,5255,6653,7553,0879
2025-12-12,Viernes,MATUTINA,8438,8516,4242,7666,0255,1992,1109,0694,0732,7801,5719,4978,2079,3939,3911,5250,8321,7997,0620,7597
2025-12-12,Viernes,VESPERTINA,5817,5853,6436,8015,0331,0129,2479,0352,2480,2644,9354,6713,4830,1842,6158,9167,1343,9443,2203,5210
2025-12-12,Viernes,NOCTURNA,1806,6166,8142,9657,1528,0494,5228,9325,4140,5297,9990,6207,0901,2870,1526,7677,0926,4226,8933,0744
2025-12-13,Sábado,LA PREVIA,3675,3159,4468,7982,5515,4026,3899,6746,7691,9193,4981,4126,9329,3028,5461,4815,5450,6412,1643,2764
2025-12-13,Sábado,LA PRIMERA,1873,5021,2575,0455,3104,0565,1770,1384,2388,2019,7946,5936,7788,9308,4373,0234,8975,5013,6918,4383
2025-12-13,Sábado,MATUTINA,4405,3535,4360,8902,6751,3104,0831,7945,4618,3076,8564,2791,0801,5318,7568,0294,4331,4596,7478,5251
2025-12-13,Sábado,VESPERTINA,4702,9763,1100,3901,1467,1020,9211,8106,3753,1185,5520,1862,6297,9393,6569,3118,4269,8281,2534,3245
2025-12-13,Sábado,NOCTURNA,7811,8307,0319,1535,8877,5640,7634,3180,9169,3557,0695,8340,0849,4854,9700,1697,1244,6404,8238,7743
2025-12-15,Lunes,LA PREVIA,3796,2288,8811,3711,3009,3985,7294,0350,0826,2822,7594,3436,4380,7216,3574,9489,5549,0826,8645,7337
2025-12-15,Lunes,LA PRIMERA,0577,6929,1779,0166,3799,8212,2837,7196,7712,9529,2183,9396,2019,2603,1895,1244,2991,9424,9060,4468
2025-12-15,Lunes,MATUTINA,9950,6506,2262,9743,4769,2471,0416,0612,3704,1870,5634,9978,5889,0155,0399,8773,5469,3679,6808,4028
2025-12-15,Lunes,VESPERTINA,3568,8927,1107,3082,7863,2351,7827,9210,3869,0981,0262,4033,6158,6654,2616,9035,6404,2081,1512,0084
2025-12-15,Lunes,NOCTURNA,9139,7511,2491,4061,6753,4767,0799,7952,8855,1369,6496,8532,7259,2792,6885,6911,6958,3564,7823,2380
2025-12-16,Martes,LA PREVIA,4440,0028,3752,3520,9110,2913,5546,0502,9713,6825,6812,1418,9151,0167,3346,2909,3142,1537,6811,8643
2025-12-16,Martes,LA PRIMERA,5743,1376,5766,3514,9916,8597,2206,9882,3339,3185,7018,3815,2239,9521,9156,5279,0958,0296,9238,1944
2025-12-16,Martes,MATUTINA,8367,1990,7622,2704,7516,2397,4449,0598,1379,3804,4956,1724,5962,3599,4154,1192,4908,2568,0500,1840
2025-12-16,Martes,VESPERTINA,9176,9276,9550,8733,6062,7357,5253,5055,5010,6385,5574,3025,1491,0680,1715,9142,8188,5371,8445,5093
2025-12-16,Martes,NOCTURNA,1861,1788,6979,2199,2866,7767,2703,2337,4360,3486,6234,9331,7150,5942,4386,7081,5960,7110,8325,0654
2025-12-17,Miércoles,LA PREVIA,7535,9072,8673,5602,6112,5852,4526,8744,6635,6996,5979,6419,1707,2991,8637,0397,7957,5885,2740,4475
2025-12-17,Miércoles,LA PRIMERA,9027,9270,6618,6686,5714,5868,3054,8865,1821,8948,6217,0547,8259,5062,6055,7831,4892,7496,8255,8902
2025-12-17,Miércoles,MATUTINA,5566,8595,1285,9520,2815,3608,6638,1155,2228,6994,6902,9302,4195,8326,6006,8437,4391,9411,8755,4013
2025-12-17,Miércoles,VESPERTINA,5526,7439,9120,9414,4566,0276,4791,7018,6469,3145,0427,1275,8550,8985,9168,4312,3694,2088,5801,5853
2025-12-17,Miércoles,NOCTURNA,7056,0809,3966,2120,8670,5347,8825,0036,8107,9481,1321,5292,8380,4454,0716,9818,9805,2022,0044,9949
2025-12-18,Jueves,LA PREVIA,3679,1330,9650,0347,7765,0398,7553,1224,8409,6649,0048,5170,6195,2913,8039,0407,1036,3412,1089,0221
2025-12-18,Jueves,LA PRIMERA,2430,1057,0561,9523,9012,4290,2520,9191,3876,2604,1224,1798,3910,0914,3651,0133,9712,3107,5612,5039
2025-12-18,Jueves,MATUTINA,2257,7238,0993,0451,7117,6576,8265,0027,6153,7170,8943,2408,9377,3928,7230,8280,5139,6743,3137,8430
2025-12-18,Jueves,VESPERTINA,3806,0072,6209,9109,1975,2005,4912,0197,2525,5379,1050,3640,1714,2419,4361,9858,1068,2489,0024,1581
2025-12-18,Jueves,NOCTURNA,4938,1553,6176,9063,2560,1924,2717,2391,8389,6784,1686,9849,1794,6475,7489,1540,2854,7736,4588,0986
2025-12-19,Viernes,LA PREVIA,8633,7093,0082,7731,0505,1650,6653,4047,4905,7378,4714,8061,4802,7503,7342,9734,7032,5137,2537,4098
2025-12-19,Viernes,LA PRIMERA,0375,3079,8089,1876,6761,9050,1786,0429,2576,6573,2301,2901,3715,1810,1375,1860,5757,1817,2478,2350
2025-12-19,Viernes,MATUTINA,7854,6617,6520,0957,8619,8145,1062,6902,7326,5222,8800,4020,5422,3286,3630,3514,0330,1315,5877,2129
2025-12-19,Viernes,VESPERTINA,9280,1919,8071,6236,0554,1352,5042,8764,9446,1532,4852,6025,6369,1221,3224,6797,0575,7169,1162,1698
2025-12-19,Viernes,NOCTURNA,3967,6720,7777,7250,8832,6245,9837,6790,6861,3109,2555,5595,6562,8998,8963,3778,4675,4067,2634,1398
2025-12-20,Sábado,LA PREVIA,4366,1601,5671,5577,7167,2238,5684,2452,2810,6334,1691,9247,2770,3339,0692,7481,9067,0302,6760,7512
2025-12-20,Sábado,LA PRIMERA,2451,2853,5032,8701,5285,2386,3993,4527,4448,1301,7072,2017,0130,3716,8165,4339,2682,8223,2132,3268
2025-12-20,Sábado,MATUTINA,6704,1643,7270,5467,0767,7994,5615,7872,7890,3951,4136,4024,1145,9142,9655,6420,6579,3777,9537,3367
2025-12-20,Sábado,VESPERTINA,9665,0087,5254,7963,1369,6752,4024,7955,8195,1544,7340,5644,8978,6927,0530,1930,3239,1320,8699,9950
2025-12-20,Sábado,NOCTURNA,0992,3935,4087,5886,1062,4435,0289,8930,0893,2059,9423,2729,2273,7401,0426,0051,8658,0211,0775,8045
2025-12-22,Lunes,LA PREVIA,8106,4587,1380,0440,9503,0590,1296,9090,1082,4099,0183,6127,6666,8230,3550,4500,4223,5934,6489,3843
2025-12-22,Lunes,LA PRIMERA,4447,7473,1674,6914,6749,4805,8144,7701,5764,3325,2733,2301,6616,5255,4158,6939,5795,7019,2114,3703
2025-12-22,Lunes,MATUTINA,5546,6309,4598,8799,7441,7401,9988,6774,2946,1644,8972,5555,7433,3389,0881,4319,9756,5481,7594,4894
2025-12-22,Lunes,VESPERTINA,4166,4452,8508,6781,4755,4146,2837,5191,0260,2788,3994,1801,4580,1882,7237,6475,1306,9054,1918,0526
2025-12-22,Lunes,NOCTURNA,8641,6681,9527,4436,0076,8005,6877,4631,2408,9721,4204,2780,2966,4592,8100,7555,6244,5224,7530,5735
2025-12-23,Martes,LA PREVIA,5867,2289,5563,0815,6978,5412,3162,6638,5149,0233,0374,0202,5989,3838,6576,4197,7387,4807,4715,7471
2025-12-23,Martes,LA PRIMERA,0732,0104,6682,1945,9368,0884,5782,2236,0169,5491,6548,5790,0062,5507,0153,8326,5827,6210,9846,5776
2025-12-23,Martes,MATUTINA,8974,7558,9016,0567,9523,8067,6369,0544,9124,3837,0463,2607,2898,9603,4113,8241,8339,7643,9824,9390
2025-12-23,Martes,VESPERTINA,1735,5193,8363,6712,7279,8891,8099,1544,1945,6456,6586,5908,7243,0093,8551,9906,6807,6747,9283,8376
2025-12-23,Martes,NOCTURNA,9227,8658,6271,5679,3675,7224,6308,5569,8012,0015,4590,8685,8702,0599,1379,9605,6732,5335,8018,4235
2025-12-24,Miércoles,LA PREVIA,7262,0698,4206,9814,9945,2421,7629,1180,4147,6686,2513,7499,7933,9665,4751,0828,5657,6230,9594,5670
2025-12-24,Miércoles,LA PRIMERA,4871,4243,4921,7699,2529,8724,5929,5883,7198,3203,0617,9069,3935,6333,1977,9664,5889,9687,8376,2280
2025-12-24,Miércoles,NOCTURNA,7631,5035,4925,0170,6280,9614,5683,2411,3372,6717,8564,3141,5750,7116,9854,6845,1535,0625,6382,0633
2025-12-26,Viernes,LA PREVIA,0513,3689,9559,6211,9841,3966,9332,4809,1988,2227,0123,4136,4522,2216,1142,1543,1307,5114,1913,1628
2025-12-26,Viernes,LA PRIMERA,2488,8671,9326,4857,4136,7872,9412,0152,0117,0381,5893,3718,2189,1034,0734,2976,8641,4305,9431,4584
2025-12-26,Viernes,MATUTINA,7904,9293,9365,5334,8540,3365,8226,3607,6491,1013,5187,6830,7483,1475,2843,1589,1660,8373,4901,4154
2025-12-26,Viernes,VESPERTINA,2713,9083,2911,3625,5591,2605,0465,7864,3493,1386,4060,2268,7633,9438,7140,9468,0354,0646,7375,7830
2025-12-26,Viernes,NOCTURNA,0300,5956,8338,3637,9266,1976,1107,4051,1673,5086,8453,8196,5195,3603,6638,2660,1358,6654,1671,5050
2025-12-27,Sábado,LA PREVIA,2081,3698,7661,6427,7236,1552,5651,4963,3003,1632,0064,8505,6115,7569,7075,2751,5484,1732,9576,7335
2025-12-27,Sábado,LA PRIMERA,9727,2160,3689,6714,8439,7543,5377,1552,8960,7876,9704,8933,6673,3052,5526,1583,8600,7519,4627,2933
2025-12-27,Sábado,MATUTINA,8445,7866,6636,0097,5157,3096,1714,2011,0356,0194,1267,5329,2817,0013,7520,8127,1961,6811,9219,0291
2025-12-27,Sábado,VESPERTINA,4352,2036,0261,9319,9400,0636,3152,5042,3886,1699,8631,3476,8959,1160,0212,5157,3383,6468,5583,2586
2025-12-27,Sábado,NOCTURNA,0086,0307,6222,7182,8060,4204,5028,3691,3901,5639,8792,9549,7798,4251,9126,4759,1704,9191,6733,9842
2025-12-29,Lunes,LA PREVIA,1210,8382,7645,8815,6205,5703,7933,7492,5968,1540,7738,3188,4925,1557,7128,5913,4778,2192,1870,7798
2025-12-29,Lunes,LA PRIMERA,1099,5331,7980,8484,3124,9746,9261,2244,9232,0891,3354,4528,8071,1016,8170,8653,3197,5218,4663,2358
2025-12-29,Lunes,MATUTINA,1416,3855,2462,4593,9608,8813,3245,8726,7091,0770,7095,3183,5927,3092,2367,5740,2493,7471,8562,0927
2025-12-29,Lunes,VESPERTINA,6002,6722,4710,2115,5211,9736,9131,5676,1970,2444,8577,9105,0094,7422,9046,1748,6808,2409,2992,3279
2025-12-29,Lunes,NOCTURNA,1701,0909,6689,6366,8688,2586,0525,5527,2533,6077,8316,1015,1987,0534,7913,3526,6442,9434,9821,4350
2025-12-30,Martes,LA PREVIA,3953,3944,5313,5925,4048,8654,8893,0834,4621,3520,6551,7640,4888,3550,2380,9277,1348,6042,7036,1709
2025-12-30,Martes,LA PRIMERA,7026,1376,1046,9158,5188,0264,1213,7985,5912,2356,2497,9767,7612,3308,0760,3366,9243,6884,6995,8825
2025-12-30,Martes,MATUTINA,2791,4488,2631,8409,9840,7978,8380,8382,5189,0189,9634,9120,4032,7026,7162,4903,1058,4452,2008,2168
2025-12-30,Martes,VESPERTINA,9932,0926,3809,2760,5872,7809,5059,7631,9279,8404,3959,4176,4067,0706,0000,2099,4317,9879,6420,6435
2025-12-30,Martes,NOCTURNA,2691,7957,5829,2555,8482,4958,8206,2367,2372,1984,3508,9930,1120,0320,1422,6092,5700,5946,3856,2222
2025-12-31,Miércoles,LA PREVIA,0050,7750,9761,2146,0015,5848,4421,8549,8956,5823,2621,6687,1073,4872,2874,4588,9447,7721,9235,4112
2025-12-31,Miércoles,LA PRIMERA,1645,7130,7756,8006,8326,5177,3651,5700,0398,1741,9667,6881,9952,0819,1079,0923,2635,1686,2787,9837
2025-12-31,Miércoles,NOCTURNA,6965,0324,2335,6272,3438,5949,9917,1262,3178,7176,4484,4238,6905,5060,4326,8840,2563,8002,0903,3659
2026-01-02,Viernes,LA PREVIA,3791,2093,9659,5227,4514,6520,8291,0764,4011,5741,4406,3169,7263,6395,3959,5514,1873,2112,7068,6888
2026-01-02,Viernes,LA PRIMERA,3919,8176,9500,1778,3483,4595,3225,0069,0239,4929,3071,3772,2878,3988,4503,4233,5631,1235,6311,3391
2026-01-02,Viernes,MATUTINA,3469,1221,3900,9303,8429,1799,5047,2141,9956,1306,1105,2889,7661,0071,4216,2485,1747,0157,1819,8185
2026-01-02,Viernes,VESPERTINA,4467,8790,3850,1460,4906,1696,5836,6839,8331,8692,5730,3703,0291,5202,4288,5429,8546,1963,6362,2241
2026-01-02,Viernes,NOCTURNA,8884,9023,5195,0795,5422,5447,0821,7366,9270,7809,7498,0843,4823,8343,7708,7467,6809,7021,9386,9173
2026-01-03,Sábado,LA PREVIA,5122,5813,4775,5916,2187,5113,2026,4925,8319,9504,5530,8203,3700,9525,7695,4682,3502,9907,9796,9795
2026-01-03,Sábado,LA PRIMERA,0692,1110,0267,1807,9556,5299,2399,2249,9860,5603,4913,8172,2766,5922,3651,9454,4208,3615,5145,9288
2026-01-03,Sábado,MATUTINA,3453,4478,0083,0971,0301,2167,0859,7415,4139,8509,9955,9303,8270,6044,6189,6962,0190,7746,9565,3225
2026-01-03,Sábado,VESPERTINA,2838,4803,1507,8964,9196,8108,2638,3288,2627,1344,1339,2968,2748,7988,0719,3387,3274,7583,1515,2796
2026-01-03,Sábado,NOCTURNA,6266,5324,2573,6715,5196,5669,1612,7512,9303,5564,5636,1762,2478,7300,7578,7792,9197,6661,3531,2944
2026-01-05,Lunes,LA PREVIA,9042,0125,8071,8265,2061,2028,7358,6171,6663,7261,7952,6031,0064,6641,9332,2625,5562,1605,4069,6539
2026-01-05,Lunes,LA PRIMERA,0925,8821,8344,5663,2405,8196,5120,5199,8541,2371,2119,4301,4544,6228,3451,9449,2927,0273,9387,4648
2026-01-05,Lunes,MATUTINA,6341,4560,3317,9318,3446,8332,7001,0670,6376,4749,6103,2874,1715,2663,8751,5209,9962,1137,1441,0556
2026-01-05,Lunes,VESPERTINA,8633,6206,7641,8758,2406,3498,5090,1760,2054,9768,3310,5709,4897,4556,2934,4754,8697,7402,6601,7284
2026-01-05,Lunes,NOCTURNA,1122,1457,8357,8565,6790,8952,3758,7120,7767,4997,5343,0244,6054,4159,4470,6552,4467,2369,5615,1557
2026-01-06,Martes,LA PREVIA,0077,8411,9665,8810,4751,5893,0969,1276,8446,7698,2401,7441,0006,0834,4685,4816,0892,9405,6215,6429
2026-01-06,Martes,LA PRIMERA,1439,9751,2207,0717,7074,4119,9222,9696,0736,8484,8700,3783,4899,7780,2596,3126,6679,8314,7250,2588
2026-01-06,Martes,MATUTINA,3782,6991,9642,8113,7759,2682,8272,5112,2888,7689,7420,4939,5017,8927,5180,2916,3405,7958,0290,2421
2026-01-06,Martes,VESPERTINA,0891,1884,5160,8669,8591,7292,7517,2996,1995,7199,4233,4692,4732,8007,6205,8446,6313,9285,5721,8354
2026-01-06,Martes,NOCTURNA,6303,5213,5165,6719,0127,8688,1047,3762,4417,3129,8178,2494,4527,4281,9225,5417,9289,5518,8411,6539
2026-01-07,Miércoles,LA PREVIA,4493,7297,2800,3785,1940,5019,3425,5567,2036,7067,2244,5817,4673,1624,9105,3203,5198,1389,3215,7066
2026-01-07,Miércoles,LA PRIMERA,8377,1562,3287,3093,7228,8521,9001,0880,9860,2144,6340,1041,8873,8662,3825,2861,6895,4326,2016,6991
2026-01-07,Miércoles,MATUTINA,6012,4240,8065,7116,4919,7132,6775,4350,2729,1254,6005,3153,6926,0349,0823,9249,0020,4173,3215,8040
2026-01-07,Miércoles,VESPERTINA,3493,5975,9993,2203,6242,6627,5453,6588,1807,5379,1797,0689,5371,3937,8675,5449,6872,8901,5367,0040
2026-01-07,Miércoles,NOCTURNA,7739,5773,3804,4202,0051,4105,4016,1212,9245,9079,5091,6352,7130,9032,0864,9852,4862,7958,3000,2186
2026-01-08,Jueves,LA PREVIA,3343,9783,2004,1989,9876,4677,5147,5426,3432,1660,0658,5510,3965,1354,0772,1193,9121,3854,6329,0714
2026-01-08,Jueves,LA PRIMERA,2696,8630,6845,2265,0130,3549,8859,4360,0538,0334,4777,9772,5858,7030,3406,2928,8676,2394,1171,1555
2026-01-08,Jueves,MATUTINA,3655,7796,0210,0860,5646,4087,4742,7938,9128,1857,4034,0126,3823,2865,1492,1430,6338,6060,1595,7005
2026-01-08,Jueves,VESPERTINA,1835,3917,1630,3317,1260,0320,8909,6057,0416,0156,3209,0171,5432,1387,0730,4370,1101,8430,6652,2286
2026-01-08,Jueves,NOCTURNA,7259,6178,5098,6797,8716,5381,6286,0229,9087,6672,1935,7247,9284,7203,7525,0114,5942,6961,2034,9325
2026-01-09,Viernes,LA PREVIA,7753,3572,1085,5893,3401,4814,9657,6996,7285,0525,0774,2304,6474,3630,1597,0393,3943,8491,4151,0125
2026-01-09,Viernes,LA PRIMERA,4614,4672,5114,6691,5162,8502,4444,5050,8820,5072,0169,8197,0199,2909,3140,5008,8411,8734,9348,9433
2026-01-09,Viernes,MATUTINA,3850,6774,6795,8449,7061,4671,2987,5520,1391,5391,9048,6087,0674,2892,5828,5529,9639,5902,7700,8477
2026-01-09,Viernes,VESPERTINA,3065,2009,4013,4973,9958,3116,7136,9668,2178,6071,5686,0725,2906,9710,3254,5269,7967,5435,5627,1094
2026-01-09,Viernes,NOCTURNA,3824,4863,5235,5157,5826,3245,0427,7902,3576,7310,5147,0635,5656,3042,8137,5985,5363,3586,4036,2289
2026-01-10,Sábado,LA PREVIA,1803,3849,8813,1473,3930,7693,1708,6391,7689,3946,4565,7700,1547,3010,3475,1887,4091,7114,7894,1070
2026-01-10,Sábado,LA PRIMERA,6393,0837,7275,0217,6330,8773,6605,1738,2303,0600,8391,1618,7834,3088,8792,6173,7843,1872,6180,6043
2026-01-10,Sábado,MATUTINA,4724,1674,2888,8536,5925,2733,4008,7991,6742,1803,2181,5739,3456,2721,8821,7028,7718,6311,4487,0330
2026-01-10,Sábado,VESPERTINA,8603,6511,2487,2297,1631,0167,0088,9184,1662,3235,2790,3373,2754,0866,6781,7544,1211,6829,2370,4384
2026-01-10,Sábado,NOCTURNA,0352,0856,3152,9328,8905,5782,1633,0721,0033,6479,1461,3051,6182,8313,1603,2396,1309,6753,3877,9705
2026-01-12,Lunes,LA PREVIA,5910,5959,6790,2836,7612,2375,1383,4494,1766,0793,7178,7741,6606,0541,7943,5305,7382,2164,0549,7215
2026-01-12,Lunes,LA PRIMERA,7074,0050,5181,0583,1344,2344,4330,9630,5192,9447,1370,8235,1888,3660,3457,3025,0021,5819,3655,6006
2026-01-12,Lunes,MATUTINA,8208,3777,2541,7266,0679,3263,7096,9576,2114,3204,5070,2960,0125,6783,7046,1329,9801,1985,0026,7056
2026-01-12,Lunes,VESPERTINA,9014,4889,1114,2857,7537,1513,1443,4830,3858,2340,5193,4476,4828,4257,3410,7183,8667,3718,9134,9489
2026-01-12,Lunes,NOCTURNA,2468,1506,6697,5820,2136,3368,3966,1065,2250,0718,1759,9658,1800,9991,4426,7563,1902,2711,0524,5771
2026-01-13,Martes,LA PREVIA,8465,7516,9882,1990,6229,9972,1735,8172,7297,6999,6202,5884,4226,1434,9680,7031,1822,9318,9112,8626
2026-01-13,Martes,LA PRIMERA,5465,5447,3558,2971,9897,0251,6731,8797,9175,0855,2688,4304,4962,7890,1147,0734,5085,8167,4397,7626
2026-01-13,Martes,MATUTINA,4922,1532,8572,8684,4916,3883,0482,0239,1024,0559,3732,7289,1485,7333,4892,4261,6176,0340,0548,8274
2026-01-13,Martes,VESPERTINA,5537,9788,9963,9383,2554,4155,4408,6083,4385,0245,5948,4770,3072,1469,9555,2448,5446,5300,5025,4317
2026-01-13,Martes,NOCTURNA,0341,0309,7044,2094,1868,3194,8830,8695,8900,0247,2709,7655,8507,9669,0052,2704,8462,0297,6651,2965
2026-01-14,Miércoles,LA PREVIA,2497,1744,9969,7939,5606,4454,2550,4724,8621,4690,3074,6947,7027,1924,4102,4958,4011,0724,9779,5249
2026-01-14,Miércoles,LA PRIMERA,8083,8326,4343,2176,0084,1800,8572,6059,1244,3794,1594,0997,6935,7894,3839,4567,5795,3468,1768,8304
2026-01-14,Miércoles,MATUTINA,3953,5219,6363,6899,2151,0002,1367,4450,1475,3546,1574,8724,9194,1486,3774,2701,0086,2826,0287,5128
2026-01-14,Miércoles,VESPERTINA,2158,3293,7922,4702,6574,9076,3158,5570,9766,2140,5842,7887,3894,2456,6435,0610,7362,7865,5874,4875
2026-01-14,Miércoles,NOCTURNA,9504,8038,4029,1624,8195,2423,6709,2772,3973,5791,7822,8322,0891,8720,1706,4694,3613,8685,9575,6136
2026-01-15,Jueves,LA PREVIA,4996,0979,1170,7188,4487,3586,7492,3086,4231,2682,0999,4744,2691,0309,2769,0719,5449,2847,8047,5416
2026-01-15,Jueves,LA PRIMERA,1373,0153,9599,2037,9913,5305,0872,4855,2017,4708,9806,8317,8473,1973,8420,3046,9278,2948,7845,0981
2026-01-15,Jueves,MATUTINA,8726,7005,2331,0886,5731,2015,9344,7871,8620,6503,5514,9671,0706,3869,4376,1606,6003,1905,5769,3690
2026-01-15,Jueves,VESPERTINA,2340,8215,0066,9870,5162,7235,3206,6982,2494,7963,7047,7441,2920,4886,8942,7716,5568,5698,5362,2329
2026-01-15,Jueves,NOCTURNA,5465,3980,1892,4144,3274,8899,5351,4323,3589,9657,4869,0794,0242,1560,6515,4503,2856,4829,5483,3758
2026-01-16,Viernes,LA PREVIA,0178,9617,7196,0544,5259,4224,7565,0322,0812,8026,5077,3677,5971,6780,0559,0031,7445,7476,6517,0584
2026-01-16,Viernes,LA PRIMERA,9590,4804,9074,0954,9343,5884,2506,5548,4975,2959,6727,8037,1552,7825,7097,2228,7585,3613,6121,0021
2026-01-16,Viernes,MATUTINA,8861,6277,5530,7423,4420,6662,2162,9768,8450,4610,7848,9349,9325,4423,8804,4331,6549,9404,5607,4591
2026-01-16,Viernes,VESPERTINA,1797,6538,8017,0265,0584,9409,8611,9305,1336,8096,7195,9380,3341,4167,7673,6164,3576,1153,7535,9782
2026-01-16,Viernes,NOCTURNA,0331,5736,5029,5733,6344,3172,9534,2240,3073,9733,1916,2672,6093,7520,3881,0370,2711,3036,3378,0436
2026-01-17,Sábado,LA PREVIA,2422,3221,1456,2218,7737,1279,3836,3103,1689,1170,7682,3557,1984,1597,8629,2682,1989,7236,0096,2471
2026-01-17,Sábado,LA PRIMERA,2789,7844,4057,1794,5793,4898,4230,3937,1433,1120,9091,4551,4393,9752,6654,2497,6041,5555,8694,3826
2026-01-17,Sábado,MATUTINA,1710,0665,8173,1954,3419,9563,7148,4914,8150,6583,6570,7034,7835,4000,7508,5426,2905,0341,4884,4971
2026-01-17,Sábado,VESPERTINA,6433,5534,7603,6981,8999,0185,9265,4433,6219,1122,3518,0729,6148,6154,2410,9599,7053,4627,2946,8691
2026-01-17,Sábado,NOCTURNA,5797,4754,5264,6489,4682,1943,5380,7561,3795,6008,7430,3348,5195,6778,9209,7797,3104,0740,1478,1336
2026-01-19,Lunes,LA PREVIA,9385,6990,8810,5512,8688,8779,1924,1593,6276,5129,8273,2453,0312,3532,2268,5245,4845,9858,9825,9843
2026-01-19,Lunes,LA PRIMERA,9348,1245,3939,5189,5857,7419,3954,2495,6286,5705,7476,8209,0366,4121,3862,8375,9541,0453,1336,3700
2026-01-19,Lunes,MATUTINA,1115,5994,9497,7922,6207,9457,8918,3100,8531,6614,4579,4731,3695,9646,4104,4596,5092,9128,1289,5205
2026-01-19,Lunes,VESPERTINA,2656,7637,0583,2368,8013,6209,0261,2976,6332,8803,3591,3316,6589,2541,5281,3045,2343,0870,9424,6272
2026-01-19,Lunes,NOCTURNA,6590,6770,3949,2412,5873,6004,8995,9646,8193,5605,6767,8987,3494,1640,9195,1324,5639,3342,8017,3206
2026-01-20,Martes,LA PREVIA,7466,9109,8171,5143,4412,8700,7068,1718,1422,9390,8556,6261,8460,2828,3265,5551,1653,7998,1936,1262
2026-01-20,Martes,LA PRIMERA,2657,0346,2553,6551,6922,8139,5389,3853,0675,3209,8738,7659,0790,1030,2522,5766,7215,4600,2785,6089
2026-01-20,Martes,MATUTINA,2783,2810,7645,9651,5217,0179,8366,5227,4633,0770,9841,4862,3939,7021,6567,0895,1121,3568,5938,4895
2026-01-20,Martes,VESPERTINA,2897,6013,5314,0321,3451,9368,7916,8533,4289,0321,6383,0701,9743,6634,2609,3190,2256,0957,6984,7913
2026-01-20,Martes,NOCTURNA,8650,9058,4067,3704,5418,4576,4983,9769,0352,0035,6154,8455,3765,1147,9421,2960,1822,3077,4699,4897
2026-01-21,Miércoles,LA PREVIA,7841,6967,8595,5835,8787,3282,2785,6723,5290,2442,9604,8254,5973,1217,0808,8363,6551,5596,9019,3244
2026-01-21,Miércoles,LA PRIMERA,6102,8517,2749,1836,5326,5543,5352,9325,6759,0070,0945,1506,3728,6674,0139,7787,7124,7185,2626,7921
2026-01-21,Miércoles,MATUTINA,9043,3941,0340,7579,2810,7983,8437,7784,7157,2597,9633,0043,2179,5603,8174,5865,9528,9012,5948,8677
2026-01-21,Miércoles,VESPERTINA,1269,9773,8256,5284,9627,7135,8408,9486,5488,9048,4577,7230,4102,7842,0714,5866,4783,5843,4746,0676
2026-01-21,Miércoles,NOCTURNA,8939,7840,3792,6639,6186,1196,2943,9708,1042,1922,2431,7258,5926,1632,3939,8433,5288,8562,8820,4865
2026-01-22,Jueves,LA PREVIA,4439,5226,3047,5965,3162,4745,4681,8897,2842,1862,7403,5129,4715,2950,5966,5201,1722,7650,1123,4223
2026-01-22,Jueves,LA PRIMERA,4173,0271,8688,2855,5720,3355,0977,8132,2744,2040,5368,0825,2189,3040,8800,8154,4166,5457,4025,5589
2026-01-22,Jueves,MATUTINA,1740,3947,7062,2852,7574,8598,0262,4073,4269,3234,7888,0154,2072,7258,4495,9405,1289,1907,0544,3719
2026-01-22,Jueves,VESPERTINA,5728,7180,7186,6140,5317,0148,6297,9468,5802,8615,5231,3942,9914,8587,0221,8514,7250,1155,6299,9047
